EVENT_ID,TIMESTAMP,SECTOR,SOURCE_ASSET,PROCESS_NAME,FILE_ACTIVITY,CURRENT_ATTACK_STAGE,LABEL
A-08-SCN078-01-08,2026-01-14T09:42:00,Government Healthcare,S08-DB01,service-host,10,Exfiltration,Attack
A-08-SCN078-01-09,2026-01-14T09:46:00,Government Healthcare,S08-MGMT01,powershell,52,Exfiltration,Attack
A-08-SCN078-02-00,2026-01-14T10:01:00,Government Healthcare,S08-APP01,unknown,89,Reconnaissance,Attack
A-08-SCN078-02-01,2026-01-14T10:05:00,Government Healthcare,S08-BKP01,wmic,24,Initial Access,Attack
A-08-SCN078-02-02,2026-01-14T10:12:00,Government Healthcare,S08-CTRL01,powershell,37,Credential Access,Attack
A-08-SCN078-02-03,2026-01-14T10:15:00,Government Healthcare,S08-AUTH01,wmic,91,Discovery,Attack
A-08-SCN078-02-04,2026-01-14T10:21:00,Government Healthcare,S08-VPN01,unknown,1140,Collection,Attack
A-08-SCN078-02-05,2026-01-14T10:27:00,Government Healthcare,S08-DB01,cmd,83,Exfiltration,Attack
A-08-SCN078-02-06,2026-01-14T10:30:00,Government Healthcare,S08-APP01,python,58,Exfiltration,Attack
A-08-SCN078-02-07,2026-01-14T10:38:00,Government Healthcare,S08-BKP01,service-host,70,Exfiltration,Attack
A-08-SCN078-02-08,2026-01-14T10:41:00,Government Healthcare,S08-CTRL01,powershell,74,Exfiltration,Attack
A-08-SCN078-02-09,2026-01-14T10:45:00,Government Healthcare,S08-AUTH01,powershell,74,Exfiltration,Attack
A-08-SCN078-03-00,2026-01-14T11:01:00,Government Healthcare,S08-BKP01,cmd,55,Reconnaissance,Attack
A-08-SCN078-03-01,2026-01-14T11:08:00,Government Healthcare,S08-CTRL01,wmic,28,Initial Access,Attack
A-08-SCN078-03-02,2026-01-14T11:11:00,Government Healthcare,S08-APP01,python,40,Credential Access,Attack
A-08-SCN078-03-03,2026-01-14T11:18:00,Government Healthcare,S08-AUTH01,wmic,46,Discovery,Attack
A-08-SCN078-03-04,2026-01-14T11:22:00,Government Healthcare,S08-MON01,cmd,445,Collection,Attack
A-08-SCN078-03-05,2026-01-14T11:26:00,Government Healthcare,S08-WS01,cmd,77,Exfiltration,Attack
A-08-SCN078-03-06,2026-01-14T11:33:00,Government Healthcare,S08-BKP01,service-host,15,Exfiltration,Attack
A-08-SCN078-03-07,2026-01-14T11:35:00,Government Healthcare,S08-CTRL01,powershell,31,Exfiltration,Attack
A-08-SCN078-03-08,2026-01-14T11:40:00,Government Healthcare,S08-APP01,python,60,Exfiltration,Attack
A-08-SCN078-03-09,2026-01-14T11:46:00,Government Healthcare,S08-AUTH01,powershell,88,Exfiltration,Attack
A-08-SCN078-04-00,2026-01-14T12:02:00,Government Healthcare,S08-BKP01,curl,37,Reconnaissance,Attack
A-08-SCN078-04-01,2026-01-14T12:07:00,Government Healthcare,S08-APP01,wmic,85,Initial Access,Attack
A-08-SCN078-04-02,2026-01-14T12:12:00,Government Healthcare,S08-WS01,wmic,70,Credential Access,Attack
A-08-SCN078-04-03,2026-01-14T12:15:00,Government Healthcare,S08-GW01,powershell,58,Discovery,Attack
A-08-SCN078-04-04,2026-01-14T12:20:00,Government Healthcare,S08-VPN01,powershell,848,Collection,Attack
A-08-SCN078-04-05,2026-01-14T12:25:00,Government Healthcare,S08-MON01,unknown,82,Exfiltration,Attack
A-08-SCN078-04-06,2026-01-14T12:32:00,Government Healthcare,S08-BKP01,ssh,49,Exfiltration,Attack
A-08-SCN078-04-07,2026-01-14T12:36:00,Government Healthcare,S08-APP01,service-host,81,Exfiltration,Attack
A-08-SCN078-04-08,2026-01-14T12:40:00,Government Healthcare,S08-WS01,unknown,77,Exfiltration,Attack
A-08-SCN078-04-09,2026-01-14T12:47:00,Government Healthcare,S08-GW01,curl,25,Exfiltration,Attack
A-08-SCN079-01-00,2026-01-14T09:01:00,Government Healthcare,S08-AUTH01,ssh,27,Reconnaissance,Attack
A-08-SCN079-01-01,2026-01-14T09:06:00,Government Healthcare,S08-MGMT01,curl,63,Initial Access,Attack
A-08-SCN079-01-02,2026-01-14T09:10:00,Government Healthcare,S08-CTRL01,cmd,47,Execution,Attack
A-08-SCN079-01-03,2026-01-14T09:18:00,Government Healthcare,S08-APP01,service-host,19,Persistence,Attack
A-08-SCN079-01-04,2026-01-14T09:23:00,Government Healthcare,S08-VPN01,wmic,23,Privilege Escalation,Attack
A-08-SCN079-01-05,2026-01-14T09:25:00,Government Healthcare,S08-MON01,curl,56,Discovery,Attack
A-08-SCN079-01-06,2026-01-14T09:32:00,Government Healthcare,S08-AUTH01,curl,11,Lateral Movement,Attack
A-08-SCN079-01-07,2026-01-14T09:38:00,Government Healthcare,S08-MGMT01,curl,53,Command and Control,Attack
A-08-SCN079-01-08,2026-01-14T09:41:00,Government Healthcare,S08-CTRL01,curl,92,Command and Control,Attack
A-08-SCN079-01-09,2026-01-14T09:45:00,Government Healthcare,S08-APP01,ssh,77,Command and Control,Attack
A-08-SCN079-02-00,2026-01-14T10:03:00,Government Healthcare,S08-GW01,wmic,22,Reconnaissance,Attack
A-08-SCN079-02-01,2026-01-14T10:05:00,Government Healthcare,S08-BKP01,service-host,13,Initial Access,Attack
A-08-SCN079-02-02,2026-01-14T10:11:00,Government Healthcare,S08-AUTH01,unknown,53,Execution,Attack
A-08-SCN079-02-03,2026-01-14T10:16:00,Government Healthcare,S08-CTRL01,ssh,90,Persistence,Attack
A-08-SCN079-02-04,2026-01-14T10:21:00,Government Healthcare,S08-MGMT01,powershell,54,Privilege Escalation,Attack
A-08-SCN079-02-05,2026-01-14T10:28:00,Government Healthcare,S08-VPN01,ssh,54,Discovery,Attack
A-08-SCN079-02-06,2026-01-14T10:32:00,Government Healthcare,S08-GW01,service-host,11,Lateral Movement,Attack
A-08-SCN079-02-07,2026-01-14T10:38:00,Government Healthcare,S08-BKP01,ssh,70,Command and Control,Attack
A-08-SCN079-02-08,2026-01-14T10:43:00,Government Healthcare,S08-AUTH01,powershell,74,Command and Control,Attack
A-08-SCN079-02-09,2026-01-14T10:45:00,Government Healthcare,S08-CTRL01,cmd,10,Command and Control,Attack
A-08-SCN079-03-00,2026-01-14T11:01:00,Government Healthcare,S08-VPN01,ssh,76,Reconnaissance,Attack
A-08-SCN079-03-01,2026-01-14T11:07:00,Government Healthcare,S08-WS01,service-host,45,Initial Access,Attack
A-08-SCN079-03-02,2026-01-14T11:12:00,Government Healthcare,S08-MGMT01,curl,43,Execution,Attack
A-08-SCN079-03-03,2026-01-14T11:15:00,Government Healthcare,S08-BKP01,powershell,78,Persistence,Attack
A-08-SCN079-03-04,2026-01-14T11:20:00,Government Healthcare,S08-MON01,curl,26,Privilege Escalation,Attack
A-08-SCN079-03-05,2026-01-14T11:26:00,Government Healthcare,S08-CTRL01,service-host,26,Discovery,Attack
A-08-SCN079-03-06,2026-01-14T11:31:00,Government Healthcare,S08-VPN01,python,55,Lateral Movement,Attack
A-08-SCN079-03-07,2026-01-14T11:38:00,Government Healthcare,S08-WS01,powershell,77,Command and Control,Attack
A-08-SCN079-03-08,2026-01-14T11:40:00,Government Healthcare,S08-MGMT01,ssh,5,Command and Control,Attack
A-08-SCN079-03-09,2026-01-14T11:48:00,Government Healthcare,S08-BKP01,service-host,50,Command and Control,Attack
A-08-SCN079-04-00,2026-01-14T12:03:00,Government Healthcare,S08-MGMT01,powershell,1,Reconnaissance,Attack
A-08-SCN079-04-01,2026-01-14T12:08:00,Government Healthcare,S08-WS01,wmic,35,Initial Access,Attack
A-08-SCN079-04-02,2026-01-14T12:13:00,Government Healthcare,S08-CTRL01,ssh,23,Execution,Attack
A-08-SCN079-04-03,2026-01-14T12:17:00,Government Healthcare,S08-APP01,wmic,75,Persistence,Attack
A-08-SCN079-04-04,2026-01-14T12:20:00,Government Healthcare,S08-DB01,wmic,28,Privilege Escalation,Attack
A-08-SCN079-04-05,2026-01-14T12:27:00,Government Healthcare,S08-GW01,powershell,40,Discovery,Attack
A-08-SCN079-04-06,2026-01-14T12:33:00,Government Healthcare,S08-MGMT01,wmic,100,Lateral Movement,Attack
A-08-SCN079-04-07,2026-01-14T12:35:00,Government Healthcare,S08-WS01,powershell,56,Command and Control,Attack
A-08-SCN079-04-08,2026-01-14T12:42:00,Government Healthcare,S08-CTRL01,cmd,96,Command and Control,Attack
A-08-SCN079-04-09,2026-01-14T12:46:00,Government Healthcare,S08-APP01,ssh,86,Command and Control,Attack
A-08-SCN080-01-00,2026-01-14T09:02:00,Government Healthcare,S08-VPN01,service-host,30,Reconnaissance,Attack
A-08-SCN080-01-01,2026-01-14T09:06:00,Government Healthcare,S08-APP01,powershell,99,Initial Access,Attack
A-08-SCN080-01-02,2026-01-14T09:10:00,Government Healthcare,S08-BKP01,cmd,38,Execution,Attack
A-08-SCN080-01-03,2026-01-14T09:17:00,Government Healthcare,S08-DB01,python,78,Persistence,Attack
A-08-SCN080-01-04,2026-01-14T09:23:00,Government Healthcare,S08-WS01,ssh,72,Privilege Escalation,Attack
A-08-SCN080-01-05,2026-01-14T09:28:00,Government Healthcare,S08-MGMT01,wmic,76,Discovery,Attack
A-08-SCN080-01-06,2026-01-14T09:32:00,Government Healthcare,S08-VPN01,powershell,7,Lateral Movement,Attack
A-08-SCN080-01-07,2026-01-14T09:37:00,Government Healthcare,S08-APP01,powershell,95,Command and Control,Attack
A-08-SCN080-01-08,2026-01-14T09:42:00,Government Healthcare,S08-BKP01,curl,52,Command and Control,Attack
A-08-SCN080-01-09,2026-01-14T09:48:00,Government Healthcare,S08-DB01,curl,91,Command and Control,Attack
A-08-SCN080-02-00,2026-01-14T10:00:00,Government Healthcare,S08-VPN01,cmd,6,Reconnaissance,Attack
A-08-SCN080-02-01,2026-01-14T10:05:00,Government Healthcare,S08-MGMT01,curl,23,Initial Access,Attack
A-08-SCN080-02-02,2026-01-14T10:13:00,Government Healthcare,S08-DB01,ssh,78,Execution,Attack
A-08-SCN080-02-03,2026-01-14T10:16:00,Government Healthcare,S08-WS01,unknown,91,Persistence,Attack
A-08-SCN080-02-04,2026-01-14T10:22:00,Government Healthcare,S08-APP01,curl,11,Privilege Escalation,Attack
A-08-SCN080-02-05,2026-01-14T10:25:00,Government Healthcare,S08-BKP01,wmic,17,Discovery,Attack
A-08-SCN080-02-06,2026-01-14T10:30:00,Government Healthcare,S08-VPN01,powershell,68,Lateral Movement,Attack
A-08-SCN080-02-07,2026-01-14T10:37:00,Government Healthcare,S08-MGMT01,powershell,9,Command and Control,Attack
A-08-SCN080-02-08,2026-01-14T10:40:00,Government Healthcare,S08-DB01,cmd,71,Command and Control,Attack
A-08-SCN080-02-09,2026-01-14T10:47:00,Government Healthcare,S08-WS01,curl,56,Command and Control,Attack
A-08-SCN080-03-00,2026-01-14T11:01:00,Government Healthcare,S08-APP01,curl,37,Reconnaissance,Attack
A-08-SCN080-03-01,2026-01-14T11:05:00,Government Healthcare,S08-AUTH01,curl,30,Initial Access,Attack
A-08-SCN080-03-02,2026-01-14T11:12:00,Government Healthcare,S08-GW01,python,40,Execution,Attack
A-08-SCN080-03-03,2026-01-14T11:18:00,Government Healthcare,S08-BKP01,service-host,21,Persistence,Attack
A-08-SCN080-03-04,2026-01-14T11:21:00,Government Healthcare,S08-DB01,service-host,97,Privilege Escalation,Attack
A-08-SCN080-03-05,2026-01-14T11:28:00,Government Healthcare,S08-VPN01,curl,82,Discovery,Attack
A-08-SCN080-03-06,2026-01-14T11:31:00,Government Healthcare,S08-APP01,unknown,15,Lateral Movement,Attack
A-08-SCN080-03-07,2026-01-14T11:38:00,Government Healthcare,S08-AUTH01,curl,7,Command and Control,Attack
A-08-SCN080-03-08,2026-01-14T11:40:00,Government Healthcare,S08-GW01,ssh,66,Command and Control,Attack
A-08-SCN080-03-09,2026-01-14T11:46:00,Government Healthcare,S08-BKP01,curl,33,Command and Control,Attack
A-08-SCN080-04-00,2026-01-14T12:01:00,Government Healthcare,S08-MON01,cmd,75,Reconnaissance,Attack
A-08-SCN080-04-01,2026-01-14T12:08:00,Government Healthcare,S08-VPN01,service-host,75,Initial Access,Attack
A-08-SCN080-04-02,2026-01-14T12:13:00,Government Healthcare,S08-BKP01,wmic,16,Execution,Attack
A-08-SCN080-04-03,2026-01-14T12:17:00,Government Healthcare,S08-WS01,python,91,Persistence,Attack
A-08-SCN080-04-04,2026-01-14T12:22:00,Government Healthcare,S08-CTRL01,cmd,17,Privilege Escalation,Attack
A-08-SCN080-04-05,2026-01-14T12:27:00,Government Healthcare,S08-GW01,powershell,80,Discovery,Attack
A-08-SCN080-04-06,2026-01-14T12:31:00,Government Healthcare,S08-MON01,unknown,40,Lateral Movement,Attack
A-08-SCN080-04-07,2026-01-14T12:37:00,Government Healthcare,S08-VPN01,unknown,65,Command and Control,Attack
A-08-SCN080-04-08,2026-01-14T12:43:00,Government Healthcare,S08-BKP01,wmic,54,Command and Control,Attack
A-08-SCN080-04-09,2026-01-14T12:46:00,Government Healthcare,S08-WS01,powershell,35,Command and Control,Attack
N-09-00000,2026-01-20T05:09:25,Space Infrastructure,S09-WS01,python,18,Normal,Normal
N-09-00001,2026-01-11T02:45:35,Space Infrastructure,S09-WS01,nginx,4,Normal,Normal
N-09-00002,2026-01-06T21:54:32,Space Infrastructure,S09-MON01,nginx,8,Normal,Normal
N-09-00003,2026-01-11T15:45:11,Space Infrastructure,S09-APP01,nginx,8,Normal,Normal
N-09-00004,2026-01-06T02:22:58,Space Infrastructure,S09-MON01,svchost,13,Normal,Normal
N-09-00005,2026-01-09T00:31:21,Space Infrastructure,S09-MON01,powershell,3,Normal,Normal
N-09-00006,2026-01-10T10:56:07,Space Infrastructure,S09-WS01,java,8,Normal,Normal
N-09-00007,2026-01-12T09:01:00,Space Infrastructure,S09-APP01,svchost,10,Normal,Normal
N-09-00008,2026-01-18T18:17:16,Space Infrastructure,S09-GW01,svchost,12,Normal,Normal
N-09-00009,2026-01-04T00:03:29,Space Infrastructure,S09-MGMT01,java,10,Normal,Normal
N-09-00010,2026-01-19T16:43:11,Space Infrastructure,S09-DB01,python,12,Normal,Normal
N-09-00011,2026-01-18T03:08:43,Space Infrastructure,S09-MON01,java,16,Normal,Normal
N-09-00012,2026-01-17T15:47:31,Space Infrastructure,S09-GW01,java,4,Normal,Normal
N-09-00013,2026-01-20T01:15:15,Space Infrastructure,S09-AUTH01,nginx,4,Normal,Normal
N-09-00014,2026-01-17T09:16:21,Space Infrastructure,S09-AUTH01,svchost,2,Normal,Normal
N-09-00015,2026-01-04T08:10:15,Space Infrastructure,S09-VPN01,svchost,17,Normal,Normal
N-09-00016,2026-01-12T06:02:12,Space Infrastructure,S09-BKP01,nginx,15,Normal,Normal
N-09-00017,2026-01-07T05:27:23,Space Infrastructure,S09-BKP01,powershell,9,Normal,Normal
N-09-00018,2026-01-10T12:48:16,Space Infrastructure,S09-DB01,svchost,11,Normal,Normal
N-09-00019,2026-01-12T05:41:01,Space Infrastructure,S09-MGMT01,python,14,Normal,Normal
N-09-00020,2026-01-20T15:53:56,Space Infrastructure,S09-APP01,nginx,16,Normal,Normal
N-09-00021,2026-01-04T05:46:29,Space Infrastructure,S09-WS01,powershell,3,Normal,Normal
N-09-00022,2026-01-06T05:10:04,Space Infrastructure,S09-GW01,nginx,19,Normal,Normal
N-09-00023,2026-01-15T07:31:28,Space Infrastructure,S09-VPN01,nginx,3,Normal,Normal
N-09-00024,2026-01-13T21:21:38,Space Infrastructure,S09-WS01,nginx,13,Normal,Normal
N-09-00025,2026-01-20T09:22:51,Space Infrastructure,S09-APP01,java,13,Normal,Normal
N-09-00026,2026-01-18T17:25:50,Space Infrastructure,S09-GW01,java,20,Normal,Normal
N-09-00027,2026-01-12T04:47:00,Space Infrastructure,S09-WS01,powershell,8,Normal,Normal
N-09-00028,2026-01-15T15:28:33,Space Infrastructure,S09-APP01,svchost,6,Normal,Normal
N-09-00029,2026-01-12T13:55:15,Space Infrastructure,S09-VPN01,powershell,17,Normal,Normal
N-09-00030,2026-01-20T04:39:10,Space Infrastructure,S09-DB01,java,11,Normal,Normal
N-09-00031,2026-01-17T10:05:29,Space Infrastructure,S09-WS01,java,2,Normal,Normal
N-09-00032,2026-01-06T10:53:04,Space Infrastructure,S09-WS01,python,3,Normal,Normal
N-09-00033,2026-01-06T20:02:16,Space Infrastructure,S09-DB01,svchost,20,Normal,Normal
N-09-00034,2026-01-13T11:07:32,Space Infrastructure,S09-VPN01,java,7,Normal,Normal
N-09-00035,2026-01-13T03:35:33,Space Infrastructure,S09-APP01,svchost,9,Normal,Normal
N-09-00036,2026-01-18T19:20:02,Space Infrastructure,S09-AUTH01,powershell,11,Normal,Normal
N-09-00037,2026-01-21T02:09:23,Space Infrastructure,S09-APP01,java,18,Normal,Normal
N-09-00038,2026-01-06T05:24:56,Space Infrastructure,S09-CTRL01,python,5,Normal,Normal
N-09-00039,2026-01-07T23:18:02,Space Infrastructure,S09-VPN01,python,12,Normal,Normal
N-09-00040,2026-01-18T16:40:59,Space Infrastructure,S09-BKP01,python,4,Normal,Normal
N-09-00041,2026-01-07T16:17:45,Space Infrastructure,S09-APP01,powershell,8,Normal,Normal
N-09-00042,2026-01-12T19:19:23,Space Infrastructure,S09-AUTH01,nginx,2,Normal,Normal
N-09-00043,2026-01-10T13:26:01,Space Infrastructure,S09-MON01,nginx,0,Normal,Normal
N-09-00044,2026-01-08T03:51:53,Space Infrastructure,S09-GW01,java,9,Normal,Normal
N-09-00045,2026-01-19T07:36:55,Space Infrastructure,S09-AUTH01,svchost,7,Normal,Normal
N-09-00046,2026-01-05T08:09:48,Space Infrastructure,S09-APP01,nginx,8,Normal,Normal
N-09-00047,2026-01-02T02:55:58,Space Infrastructure,S09-APP01,svchost,17,Normal,Normal
N-09-00048,2026-01-12T07:50:05,Space Infrastructure,S09-WS01,python,14,Normal,Normal
N-09-00049,2026-01-05T17:52:55,Space Infrastructure,S09-CTRL01,svchost,19,Normal,Normal
N-09-00050,2026-01-18T09:06:31,Space Infrastructure,S09-VPN01,svchost,1,Normal,Normal
N-09-00051,2026-01-09T17:38:41,Space Infrastructure,S09-DB01,java,4,Normal,Normal
N-09-00052,2026-01-06T05:15:37,Space Infrastructure,S09-CTRL01,java,0,Normal,Normal
N-09-00053,2026-01-02T14:29:34,Space Infrastructure,S09-DB01,nginx,7,Normal,Normal
N-09-00054,2026-01-04T01:43:51,Space Infrastructure,S09-APP01,nginx,0,Normal,Normal
N-09-00055,2026-01-02T13:50:27,Space Infrastructure,S09-MGMT01,svchost,20,Normal,Normal
N-09-00056,2026-01-12T14:28:40,Space Infrastructure,S09-GW01,svchost,20,Normal,Normal
N-09-00057,2026-01-15T06:30:08,Space Infrastructure,S09-APP01,python,6,Normal,Normal
N-09-00058,2026-01-19T16:57:28,Space Infrastructure,S09-WS01,python,15,Normal,Normal
N-09-00059,2026-01-07T20:12:11,Space Infrastructure,S09-WS01,java,13,Normal,Normal
N-09-00060,2026-01-06T13:36:59,Space Infrastructure,S09-GW01,powershell,12,Normal,Normal
N-09-00061,2026-01-20T10:16:55,Space Infrastructure,S09-MON01,svchost,7,Normal,Normal
N-09-00062,2026-01-01T18:15:25,Space Infrastructure,S09-GW01,java,16,Normal,Normal
N-09-00063,2026-01-04T03:02:37,Space Infrastructure,S09-DB01,java,6,Normal,Normal
N-09-00064,2026-01-03T10:04:54,Space Infrastructure,S09-GW01,python,4,Normal,Normal
N-09-00065,2026-01-21T03:31:37,Space Infrastructure,S09-WS01,nginx,0,Normal,Normal
N-09-00066,2026-01-03T12:44:40,Space Infrastructure,S09-DB01,powershell,12,Normal,Normal
N-09-00067,2026-01-04T16:42:31,Space Infrastructure,S09-DB01,java,9,Normal,Normal
N-09-00068,2026-01-17T14:53:52,Space Infrastructure,S09-APP01,svchost,19,Normal,Normal
N-09-00069,2026-01-11T21:19:13,Space Infrastructure,S09-APP01,svchost,20,Normal,Normal
N-09-00070,2026-01-13T17:12:29,Space Infrastructure,S09-AUTH01,powershell,0,Normal,Normal
N-09-00071,2026-01-05T10:56:33,Space Infrastructure,S09-MON01,powershell,16,Normal,Normal
N-09-00072,2026-01-06T06:19:02,Space Infrastructure,S09-WS01,powershell,4,Normal,Normal
N-09-00073,2026-01-19T01:47:27,Space Infrastructure,S09-MON01,java,18,Normal,Normal
N-09-00074,2026-01-06T15:45:21,Space Infrastructure,S09-MON01,svchost,5,Normal,Normal
N-09-00075,2026-01-13T00:18:45,Space Infrastructure,S09-APP01,svchost,19,Normal,Normal
N-09-00076,2026-01-12T06:04:17,Space Infrastructure,S09-GW01,nginx,7,Normal,Normal
N-09-00077,2026-01-20T11:43:13,Space Infrastructure,S09-DB01,powershell,6,Normal,Normal
N-09-00078,2026-01-02T23:03:20,Space Infrastructure,S09-APP01,java,17,Normal,Normal
N-09-00079,2026-01-09T21:59:22,Space Infrastructure,S09-DB01,powershell,12,Normal,Normal
N-09-00080,2026-01-20T16:36:52,Space Infrastructure,S09-VPN01,nginx,19,Normal,Normal
N-09-00081,2026-01-01T21:04:10,Space Infrastructure,S09-MGMT01,svchost,10,Normal,Normal
N-09-00082,2026-01-15T11:57:21,Space Infrastructure,S09-WS01,powershell,3,Normal,Normal
N-09-00083,2026-01-18T13:00:50,Space Infrastructure,S09-APP01,java,5,Normal,Normal
N-09-00084,2026-01-16T05:25:59,Space Infrastructure,S09-VPN01,nginx,16,Normal,Normal
N-09-00085,2026-01-19T11:20:35,Space Infrastructure,S09-MON01,svchost,18,Normal,Normal
N-09-00086,2026-01-16T22:00:02,Space Infrastructure,S09-BKP01,nginx,5,Normal,Normal
N-09-00087,2026-01-20T23:10:34,Space Infrastructure,S09-APP01,powershell,3,Normal,Normal
N-09-00088,2026-01-20T07:31:57,Space Infrastructure,S09-WS01,svchost,13,Normal,Normal
N-09-00089,2026-01-11T00:28:09,Space Infrastructure,S09-CTRL01,svchost,5,Normal,Normal
N-09-00090,2026-01-01T09:45:01,Space Infrastructure,S09-WS01,svchost,0,Normal,Normal
N-09-00091,2026-01-16T03:50:02,Space Infrastructure,S09-VPN01,nginx,6,Normal,Normal
N-09-00092,2026-01-10T21:16:20,Space Infrastructure,S09-VPN01,java,0,Normal,Normal
N-09-00093,2026-01-16T01:38:00,Space Infrastructure,S09-BKP01,python,15,Normal,Normal
N-09-00094,2026-01-02T15:19:36,Space Infrastructure,S09-GW01,nginx,9,Normal,Normal
N-09-00095,2026-01-01T09:05:33,Space Infrastructure,S09-AUTH01,nginx,15,Normal,Normal
N-09-00096,2026-01-04T11:47:42,Space Infrastructure,S09-CTRL01,powershell,13,Normal,Normal
N-09-00097,2026-01-02T13:50:06,Space Infrastructure,S09-BKP01,nginx,16,Normal,Normal
N-09-00098,2026-01-13T21:07:36,Space Infrastructure,S09-VPN01,powershell,1,Normal,Normal
N-09-00099,2026-01-03T02:27:47,Space Infrastructure,S09-APP01,nginx,18,Normal,Normal
N-09-00100,2026-01-05T13:02:44,Space Infrastructure,S09-DB01,python,16,Normal,Normal
N-09-00101,2026-01-19T16:41:40,Space Infrastructure,S09-BKP01,powershell,12,Normal,Normal
N-09-00102,2026-01-07T18:10:32,Space Infrastructure,S09-BKP01,python,8,Normal,Normal
N-09-00103,2026-01-14T22:02:15,Space Infrastructure,S09-GW01,nginx,12,Normal,Normal
N-09-00104,2026-01-18T10:27:57,Space Infrastructure,S09-DB01,python,15,Normal,Normal
