EVENT_ID,SECTOR,ATTACK_TYPE,CURRENT_ATTACK_STAGE,MITRE_TECHNIQUE,LABEL
A-10-SCN096-01-03,State Government Networks,Data Theft,Discovery,T1046,Attack
A-10-SCN096-01-04,State Government Networks,Data Theft,Collection,T1005,Attack
A-10-SCN096-01-05,State Government Networks,Data Theft,Exfiltration,T1041,Attack
A-10-SCN096-01-06,State Government Networks,Data Theft,Exfiltration,T1041,Attack
A-10-SCN096-01-07,State Government Networks,Data Theft,Exfiltration,T1041,Attack
A-10-SCN096-01-08,State Government Networks,Data Theft,Exfiltration,T1041,Attack
A-10-SCN096-01-09,State Government Networks,Data Theft,Exfiltration,T1041,Attack
A-10-SCN096-02-00,State Government Networks,Data Theft,Reconnaissance,T1190,Attack
A-10-SCN096-02-01,State Government Networks,Data Theft,Initial Access,T1190,Attack
A-10-SCN096-02-02,State Government Networks,Data Theft,Credential Access,T1110,Attack
A-10-SCN096-02-03,State Government Networks,Data Theft,Discovery,T1046,Attack
A-10-SCN096-02-04,State Government Networks,Data Theft,Collection,T1005,Attack
A-10-SCN096-02-05,State Government Networks,Data Theft,Exfiltration,T1041,Attack
A-10-SCN096-02-06,State Government Networks,Data Theft,Exfiltration,T1041,Attack
A-10-SCN096-02-07,State Government Networks,Data Theft,Exfiltration,T1041,Attack
A-10-SCN096-02-08,State Government Networks,Data Theft,Exfiltration,T1041,Attack
A-10-SCN096-02-09,State Government Networks,Data Theft,Exfiltration,T1041,Attack
A-10-SCN096-03-00,State Government Networks,Data Theft,Reconnaissance,T1005,Attack
A-10-SCN096-03-01,State Government Networks,Data Theft,Initial Access,T1190,Attack
A-10-SCN096-03-02,State Government Networks,Data Theft,Credential Access,T1110,Attack
A-10-SCN096-03-03,State Government Networks,Data Theft,Discovery,T1087,Attack
A-10-SCN096-03-04,State Government Networks,Data Theft,Collection,T1005,Attack
A-10-SCN096-03-05,State Government Networks,Data Theft,Exfiltration,T1041,Attack
A-10-SCN096-03-06,State Government Networks,Data Theft,Exfiltration,T1041,Attack
A-10-SCN096-03-07,State Government Networks,Data Theft,Exfiltration,T1041,Attack
A-10-SCN096-03-08,State Government Networks,Data Theft,Exfiltration,T1041,Attack
A-10-SCN096-03-09,State Government Networks,Data Theft,Exfiltration,T1041,Attack
A-10-SCN096-04-00,State Government Networks,Data Theft,Reconnaissance,T1059,Attack
A-10-SCN096-04-01,State Government Networks,Data Theft,Initial Access,T1190,Attack
A-10-SCN096-04-02,State Government Networks,Data Theft,Credential Access,T1110,Attack
A-10-SCN096-04-03,State Government Networks,Data Theft,Discovery,T1087,Attack
A-10-SCN096-04-04,State Government Networks,Data Theft,Collection,T1005,Attack
A-10-SCN096-04-05,State Government Networks,Data Theft,Exfiltration,T1041,Attack
A-10-SCN096-04-06,State Government Networks,Data Theft,Exfiltration,T1041,Attack
A-10-SCN096-04-07,State Government Networks,Data Theft,Exfiltration,T1041,Attack
A-10-SCN096-04-08,State Government Networks,Data Theft,Exfiltration,T1041,Attack
A-10-SCN096-04-09,State Government Networks,Data Theft,Exfiltration,T1041,Attack
A-10-SCN097-01-00,State Government Networks,Privilege Escalation,Reconnaissance,T1071,Attack
A-10-SCN097-01-01,State Government Networks,Privilege Escalation,Initial Access,T1190,Attack
A-10-SCN097-01-02,State Government Networks,Privilege Escalation,Execution,T1059,Attack
A-10-SCN097-01-03,State Government Networks,Privilege Escalation,Persistence,T1053,Attack
A-10-SCN097-01-04,State Government Networks,Privilege Escalation,Privilege Escalation,T1068,Attack
A-10-SCN097-01-05,State Government Networks,Privilege Escalation,Discovery,T1046,Attack
A-10-SCN097-01-06,State Government Networks,Privilege Escalation,Lateral Movement,T1021,Attack
A-10-SCN097-01-07,State Government Networks,Privilege Escalation,Command and Control,T1071,Attack
A-10-SCN097-01-08,State Government Networks,Privilege Escalation,Command and Control,T1071,Attack
A-10-SCN097-01-09,State Government Networks,Privilege Escalation,Command and Control,T1071,Attack
A-10-SCN097-02-00,State Government Networks,Privilege Escalation,Reconnaissance,T1068,Attack
A-10-SCN097-02-01,State Government Networks,Privilege Escalation,Initial Access,T1190,Attack
A-10-SCN097-02-02,State Government Networks,Privilege Escalation,Execution,T1059,Attack
A-10-SCN097-02-03,State Government Networks,Privilege Escalation,Persistence,T1053,Attack
A-10-SCN097-02-04,State Government Networks,Privilege Escalation,Privilege Escalation,T1068,Attack
A-10-SCN097-02-05,State Government Networks,Privilege Escalation,Discovery,T1046,Attack
A-10-SCN097-02-06,State Government Networks,Privilege Escalation,Lateral Movement,T1021,Attack
A-10-SCN097-02-07,State Government Networks,Privilege Escalation,Command and Control,T1071,Attack
A-10-SCN097-02-08,State Government Networks,Privilege Escalation,Command and Control,T1071,Attack
A-10-SCN097-02-09,State Government Networks,Privilege Escalation,Command and Control,T1071,Attack
A-10-SCN097-03-00,State Government Networks,Privilege Escalation,Reconnaissance,T1087,Attack
A-10-SCN097-03-01,State Government Networks,Privilege Escalation,Initial Access,T1078,Attack
A-10-SCN097-03-02,State Government Networks,Privilege Escalation,Execution,T1059,Attack
A-10-SCN097-03-03,State Government Networks,Privilege Escalation,Persistence,T1053,Attack
A-10-SCN097-03-04,State Government Networks,Privilege Escalation,Privilege Escalation,T1068,Attack
A-10-SCN097-03-05,State Government Networks,Privilege Escalation,Discovery,T1046,Attack
A-10-SCN097-03-06,State Government Networks,Privilege Escalation,Lateral Movement,T1021,Attack
A-10-SCN097-03-07,State Government Networks,Privilege Escalation,Command and Control,T1071,Attack
A-10-SCN097-03-08,State Government Networks,Privilege Escalation,Command and Control,T1071,Attack
A-10-SCN097-03-09,State Government Networks,Privilege Escalation,Command and Control,T1071,Attack
A-10-SCN097-04-00,State Government Networks,Privilege Escalation,Reconnaissance,T1005,Attack
A-10-SCN097-04-01,State Government Networks,Privilege Escalation,Initial Access,T1190,Attack
A-10-SCN097-04-02,State Government Networks,Privilege Escalation,Execution,T1059,Attack
A-10-SCN097-04-03,State Government Networks,Privilege Escalation,Persistence,T1053,Attack
A-10-SCN097-04-04,State Government Networks,Privilege Escalation,Privilege Escalation,T1068,Attack
A-10-SCN097-04-05,State Government Networks,Privilege Escalation,Discovery,T1046,Attack
A-10-SCN097-04-06,State Government Networks,Privilege Escalation,Lateral Movement,T1021,Attack
A-10-SCN097-04-07,State Government Networks,Privilege Escalation,Command and Control,T1071,Attack
A-10-SCN097-04-08,State Government Networks,Privilege Escalation,Command and Control,T1071,Attack
A-10-SCN097-04-09,State Government Networks,Privilege Escalation,Command and Control,T1071,Attack
A-10-SCN098-01-00,State Government Networks,Lateral Movement,Reconnaissance,T1005,Attack
A-10-SCN098-01-01,State Government Networks,Lateral Movement,Initial Access,T1078,Attack
A-10-SCN098-01-02,State Government Networks,Lateral Movement,Execution,T1059,Attack
A-10-SCN098-01-03,State Government Networks,Lateral Movement,Persistence,T1053,Attack
A-10-SCN098-01-04,State Government Networks,Lateral Movement,Privilege Escalation,T1068,Attack
A-10-SCN098-01-05,State Government Networks,Lateral Movement,Discovery,T1046,Attack
A-10-SCN098-01-06,State Government Networks,Lateral Movement,Lateral Movement,T1021,Attack
A-10-SCN098-01-07,State Government Networks,Lateral Movement,Command and Control,T1071,Attack
A-10-SCN098-01-08,State Government Networks,Lateral Movement,Command and Control,T1071,Attack
A-10-SCN098-01-09,State Government Networks,Lateral Movement,Command and Control,T1071,Attack
A-10-SCN098-02-00,State Government Networks,Lateral Movement,Reconnaissance,T1068,Attack
A-10-SCN098-02-01,State Government Networks,Lateral Movement,Initial Access,T1190,Attack
A-10-SCN098-02-02,State Government Networks,Lateral Movement,Execution,T1059,Attack
A-10-SCN098-02-03,State Government Networks,Lateral Movement,Persistence,T1053,Attack
A-10-SCN098-02-04,State Government Networks,Lateral Movement,Privilege Escalation,T1068,Attack
A-10-SCN098-02-05,State Government Networks,Lateral Movement,Discovery,T1087,Attack
A-10-SCN098-02-06,State Government Networks,Lateral Movement,Lateral Movement,T1021,Attack
A-10-SCN098-02-07,State Government Networks,Lateral Movement,Command and Control,T1071,Attack
A-10-SCN098-02-08,State Government Networks,Lateral Movement,Command and Control,T1071,Attack
A-10-SCN098-02-09,State Government Networks,Lateral Movement,Command and Control,T1071,Attack
A-10-SCN098-03-00,State Government Networks,Lateral Movement,Reconnaissance,T1021,Attack
A-10-SCN098-03-01,State Government Networks,Lateral Movement,Initial Access,T1190,Attack
A-10-SCN098-03-02,State Government Networks,Lateral Movement,Execution,T1059,Attack
A-10-SCN098-03-03,State Government Networks,Lateral Movement,Persistence,T1053,Attack
A-10-SCN098-03-04,State Government Networks,Lateral Movement,Privilege Escalation,T1068,Attack
A-10-SCN098-03-05,State Government Networks,Lateral Movement,Discovery,T1046,Attack
A-10-SCN098-03-06,State Government Networks,Lateral Movement,Lateral Movement,T1021,Attack
A-10-SCN098-03-07,State Government Networks,Lateral Movement,Command and Control,T1071,Attack
A-10-SCN098-03-08,State Government Networks,Lateral Movement,Command and Control,T1071,Attack
A-10-SCN098-03-09,State Government Networks,Lateral Movement,Command and Control,T1071,Attack
A-10-SCN098-04-00,State Government Networks,Lateral Movement,Reconnaissance,T1078,Attack
A-10-SCN098-04-01,State Government Networks,Lateral Movement,Initial Access,T1078,Attack
A-10-SCN098-04-02,State Government Networks,Lateral Movement,Execution,T1059,Attack
A-10-SCN098-04-03,State Government Networks,Lateral Movement,Persistence,T1053,Attack
A-10-SCN098-04-04,State Government Networks,Lateral Movement,Privilege Escalation,T1068,Attack
A-10-SCN098-04-05,State Government Networks,Lateral Movement,Discovery,T1046,Attack
A-10-SCN098-04-06,State Government Networks,Lateral Movement,Lateral Movement,T1021,Attack
A-10-SCN098-04-07,State Government Networks,Lateral Movement,Command and Control,T1071,Attack
A-10-SCN098-04-08,State Government Networks,Lateral Movement,Command and Control,T1071,Attack
A-10-SCN098-04-09,State Government Networks,Lateral Movement,Command and Control,T1071,Attack
A-10-SCN099-01-00,State Government Networks,DNS Abuse,Reconnaissance,T1498,Attack
A-10-SCN099-01-01,State Government Networks,DNS Abuse,Initial Access,T1078,Attack
A-10-SCN099-01-02,State Government Networks,DNS Abuse,Execution,T1059,Attack
A-10-SCN099-01-03,State Government Networks,DNS Abuse,Persistence,T1053,Attack
A-10-SCN099-01-04,State Government Networks,DNS Abuse,Privilege Escalation,T1068,Attack
A-10-SCN099-01-05,State Government Networks,DNS Abuse,Discovery,T1046,Attack
A-10-SCN099-01-06,State Government Networks,DNS Abuse,Lateral Movement,T1021,Attack
A-10-SCN099-01-07,State Government Networks,DNS Abuse,Command and Control,T1071,Attack
A-10-SCN099-01-08,State Government Networks,DNS Abuse,Command and Control,T1071,Attack
A-10-SCN099-01-09,State Government Networks,DNS Abuse,Command and Control,T1071,Attack
A-10-SCN099-02-00,State Government Networks,DNS Abuse,Reconnaissance,T1041,Attack
A-10-SCN099-02-01,State Government Networks,DNS Abuse,Initial Access,T1190,Attack
A-10-SCN099-02-02,State Government Networks,DNS Abuse,Execution,T1059,Attack
A-10-SCN099-02-03,State Government Networks,DNS Abuse,Persistence,T1053,Attack
A-10-SCN099-02-04,State Government Networks,DNS Abuse,Privilege Escalation,T1068,Attack
A-10-SCN099-02-05,State Government Networks,DNS Abuse,Discovery,T1087,Attack
A-10-SCN099-02-06,State Government Networks,DNS Abuse,Lateral Movement,T1021,Attack
A-10-SCN099-02-07,State Government Networks,DNS Abuse,Command and Control,T1071,Attack
A-10-SCN099-02-08,State Government Networks,DNS Abuse,Command and Control,T1071,Attack
A-10-SCN099-02-09,State Government Networks,DNS Abuse,Command and Control,T1071,Attack
A-10-SCN099-03-00,State Government Networks,DNS Abuse,Reconnaissance,T1071,Attack
A-10-SCN099-03-01,State Government Networks,DNS Abuse,Initial Access,T1190,Attack
A-10-SCN099-03-02,State Government Networks,DNS Abuse,Execution,T1059,Attack
A-10-SCN099-03-03,State Government Networks,DNS Abuse,Persistence,T1053,Attack
A-10-SCN099-03-04,State Government Networks,DNS Abuse,Privilege Escalation,T1068,Attack
A-10-SCN099-03-05,State Government Networks,DNS Abuse,Discovery,T1087,Attack
A-10-SCN099-03-06,State Government Networks,DNS Abuse,Lateral Movement,T1021,Attack
A-10-SCN099-03-07,State Government Networks,DNS Abuse,Command and Control,T1071,Attack
A-10-SCN099-03-08,State Government Networks,DNS Abuse,Command and Control,T1071,Attack
A-10-SCN099-03-09,State Government Networks,DNS Abuse,Command and Control,T1071,Attack
A-10-SCN099-04-00,State Government Networks,DNS Abuse,Reconnaissance,T1071,Attack
A-10-SCN099-04-01,State Government Networks,DNS Abuse,Initial Access,T1078,Attack
A-10-SCN099-04-02,State Government Networks,DNS Abuse,Execution,T1059,Attack
A-10-SCN099-04-03,State Government Networks,DNS Abuse,Persistence,T1053,Attack
A-10-SCN099-04-04,State Government Networks,DNS Abuse,Privilege Escalation,T1068,Attack
A-10-SCN099-04-05,State Government Networks,DNS Abuse,Discovery,T1087,Attack
A-10-SCN099-04-06,State Government Networks,DNS Abuse,Lateral Movement,T1021,Attack
A-10-SCN099-04-07,State Government Networks,DNS Abuse,Command and Control,T1071,Attack
A-10-SCN099-04-08,State Government Networks,DNS Abuse,Command and Control,T1071,Attack
A-10-SCN099-04-09,State Government Networks,DNS Abuse,Command and Control,T1071,Attack
A-10-SCN100-01-00,State Government Networks,Command and Control,Reconnaissance,T1021,Attack
A-10-SCN100-01-01,State Government Networks,Command and Control,Initial Access,T1078,Attack
A-10-SCN100-01-02,State Government Networks,Command and Control,Execution,T1059,Attack
A-10-SCN100-01-03,State Government Networks,Command and Control,Persistence,T1053,Attack
A-10-SCN100-01-04,State Government Networks,Command and Control,Privilege Escalation,T1068,Attack
A-10-SCN100-01-05,State Government Networks,Command and Control,Discovery,T1087,Attack
A-10-SCN100-01-06,State Government Networks,Command and Control,Lateral Movement,T1021,Attack
A-10-SCN100-01-07,State Government Networks,Command and Control,Command and Control,T1071,Attack
A-10-SCN100-01-08,State Government Networks,Command and Control,Command and Control,T1071,Attack
A-10-SCN100-01-09,State Government Networks,Command and Control,Command and Control,T1071,Attack
A-10-SCN100-02-00,State Government Networks,Command and Control,Reconnaissance,T1078,Attack
A-10-SCN100-02-01,State Government Networks,Command and Control,Initial Access,T1190,Attack
A-10-SCN100-02-02,State Government Networks,Command and Control,Execution,T1059,Attack
A-10-SCN100-02-03,State Government Networks,Command and Control,Persistence,T1053,Attack
